CaseID,ActivityString,Duration,TimeSinceLastEvent,Timestamp,PlannedDuration,PlannedTimestamp,InstanceID,StartTime,FinishedActivity
2396,BI,1299,1299,4555,90,4613,2397,3256,B
2396,CI,1137,1137,5692,1405,6018,2397,4555,C
2396,DI,678,678,6370,3780,9798,2397,5692,D
2396,I,12824,6454,12824,13582,13582,2397,0,I
2396,J,1569,1569,14393,90,13672,2397,12824,J
2396,K,771,771,15164,1215,14887,2397,14393,K
2396,L,262,262,15426,3780,18667,2397,15164,L
2396,M,4129,4129,19555,5016,23683,2397,15426,M
2396,N,942,942,20497,90,23773,2397,19555,N
2396,O,710,710,21207,1155,24928,2397,20497,O
2396,P,60,60,21267,3780,28708,2397,21207,P
2397,A,818,818,818,986,986,2398,0,A
2397,B,271,271,1089,150,1136,2398,818,B
2397,C,805,805,1894,1261,2397,2398,1089,C
2397,D,802,802,2696,599,2996,2398,1894,D
2397,M,2559,2559,5255,2766,5762,2398,2696,M
2397,N,561,561,5816,420,6182,2398,5255,N
2397,O,686,686,6502,945,7127,2398,5816,O
2397,N,833,833,7335,565,7692,2398,6502,N
2397,O,164,164,7499,260,7952,2398,7335,O
2397,P,577,577,8076,5100,13052,2398,7499,P
2398,AE,82,82,82,1492,1492,2399,0,E
2398,AF,1589,1589,1671,240,1732,2399,82,F
2398,AG,807,807,2478,940,2672,2399,1671,G
2398,AH,1054,1054,3532,6990,9662,2399,2478,H
2398,A,5586,2054,5586,6107,6107,2399,0,A
2398,B,546,546,6132,90,6197,2399,5586,B
2398,C,443,443,6575,600,6797,2399,6132,C
2398,B,1511,1511,8086,1340,8137,2399,6575,B
2398,C,1475,1475,9561,1975,10112,2399,8086,C
2398,D,2996,2996,12557,3780,13892,2399,9561,D
2398,M,102,102,12659,346,14238,2399,12557,M
2398,N,421,421,13080,240,14478,2399,12659,N
2398,O,920,920,14000,975,15453,2399,13080,O
2398,N,686,686,14686,625,16078,2399,14000,N
2398,O,143,143,14829,285,16363,2399,14686,O
2398,P,180,180,15009,5100,21463,2399,14829,P
2399,AEI,9,9,9,91,91,2400,0,A
2399,BEI,286,286,295,240,331,2400,9,B
2399,CEI,416,121,416,1435,1435,2400,0,I
2399,CEJ,425,9,425,1138,1138,2400,0,E
2399,CFJ,688,558,983,960,1291,2400,295,C
2399,DFJ,394,394,1377,3960,5251,2400,983,D
2399,FJ,1037,85,1462,240,1378,2400,425,F
2399,GJ,1481,435,1897,420,1855,2400,416,J
2399,GK,686,251,2148,990,2368,2400,1462,G
2399,HK,970,719,2867,1255,3110,2400,1897,K
2399,HL,1623,904,3771,3960,6328,2400,2148,H
2399,L,8411,7507,11278,600,3710,2400,2867,L
2399,M,19658,19658,30936,19761,26089,2400,11278,M
2399,N,131,131,31067,90,26179,2400,30936,N
2399,O,609,609,31676,935,27114,2400,31067,O
2399,P,816,816,32492,3780,30894,2400,31676,P
2400,AEI,170,170,170,279,279,2401,0,A
2400,BEI,315,145,315,558,558,2401,0,E
2400,BFI,285,140,455,240,519,2401,170,B
2400,CFI,122,122,577,255,774,2401,455,C
2400,DFI,275,13,590,90,648,2401,315,F
2400,DGI,695,105,695,528,528,2401,0,I
2400,DGJ,554,554,1249,150,678,2401,695,J
2400,DGK,190,190,1439,490,1168,2401,1249,K
2400,DGL,1151,302,1741,1315,1963,2401,590,G
2400,DHL,1522,358,2099,5160,5934,2401,577,D
2400,HL,1841,1181,3280,720,1888,2401,1439,L
2400,H,2800,1261,4541,3780,5743,2401,1741,H
2400,M,44,44,4585,58,5992,2401,4541,M
2400,N,229,229,4814,240,6232,2401,4585,N
2400,O,932,932,5746,1275,7507,2401,4814,O
2400,P,8,8,5754,3780,11287,2401,5746,P
2401,A,1086,1086,1086,1041,1041,2402,0,A
2401,B,48,48,1134,150,1191,2402,1086,B
2401,C,132,132,1266,140,1331,2402,1134,C
2401,B,568,568,1834,550,1881,2402,1266,B
2401,C,781,781,2615,775,2656,2402,1834,C
2401,D,1238,1238,3853,4230,6886,2402,2615,D
2401,M,335,335,4188,1141,8027,2402,3853,M
2401,N,844,844,5032,90,8117,2402,4188,N
2401,O,550,550,5582,935,9052,2402,5032,O
2401,P,456,456,6038,3780,12832,2402,5582,P
2402,A,472,472,472,1013,1013,2403,0,A
2402,B,667,667,1139,180,1193,2403,472,B
2402,C,134,134,1273,220,1413,2403,1139,C
2402,B,544,544,1817,430,1843,2403,1273,B
2402,C,870,870,2687,750,2593,2403,1817,C
2402,D,2447,2447,5134,4140,6733,2403,2687,D
2402,M,1205,1205,6339,1685,8418,2403,5134,M
2402,N,721,721,7060,300,8718,2403,6339,N
2402,O,937,937,7997,1050,9768,2403,7060,O
2402,P,52,52,8049,1140,10908,2403,7997,P
2403,AEI,21,21,21,110,110,2404,0,A
2403,BEI,70,49,70,395,395,2404,0,E
2403,BFI,289,240,310,240,350,2404,21,B
2403,CFI,528,218,528,1327,1327,2404,0,I
2403,CFJ,551,93,621,270,665,2404,70,F
2403,CGJ,754,443,1064,960,1310,2404,310,C
2403,DGJ,100,100,1164,3960,5270,2404,1064,D
2403,GJ,966,423,1587,1160,1825,2404,621,G
2403,HJ,1176,117,1704,420,1747,2404,528,J
2403,HK,837,720,2424,695,2520,2404,1587,H
2403,K,1011,291,2715,1190,2937,2404,1704,K
2403,L,6484,6484,9199,665,3602,2404,2715,L
2403,M,624,624,9823,1095,6365,2404,9199,M
2403,N,663,663,10486,240,6605,2404,9823,N
2403,O,697,697,11183,925,7530,2404,10486,O
2403,P,2426,2426,13609,4020,11550,2404,11183,P
2404,AE,444,444,444,1274,1274,2405,0,A
2404,BE,863,863,1307,90,1364,2405,444,B
2404,CE,2022,715,2022,2159,2159,2405,0,E
2404,CF,170,170,2192,90,2249,2405,2022,F
2404,CG,1159,274,2466,1210,2574,2405,1307,C
2404,DG,580,306,2772,820,3069,2405,2192,G
2404,DH,344,38,2810,3780,6354,2405,2466,D
2404,H,49,11,2821,3780,6849,2405,2772,H
2404,M,4143,4143,6964,4847,11696,2405,2821,M
2404,N,743,743,7707,90,11786,2405,6964,N
2404,O,206,206,7913,605,12391,2405,7707,O
2404,P,8528,8528,16441,3780,16171,2405,7913,P
2405,A,317,317,317,1365,1365,2406,0,A
2405,B,1308,1308,1625,300,1665,2406,317,B
2405,C,624,624,2249,805,2470,2406,1625,C
2405,D,1363,1363,3612,2940,5410,2406,2249,D
2405,M,10234,10234,13846,11435,16845,2406,3612,M
2405,N,1425,1425,15271,240,17085,2406,13846,N
2405,O,371,371,15642,760,17845,2406,15271,O
2405,P,10,10,15652,3900,21745,2406,15642,P
2406,AE,132,132,132,400,400,2407,0,A
2406,BE,451,451,583,240,640,2407,132,B
2406,CE,697,697,1280,810,1450,2407,583,C
2406,DE,6776,5496,6776,7357,7357,2407,0,E
2406,DF,596,596,7372,120,7477,2407,6776,F
2406,DG,203,203,7575,390,7867,2407,7372,G
2406,DF,1458,1458,9033,1225,9092,2407,7575,F
2406,DG,678,678,9711,810,9902,2407,9033,G
2406,DH,308,308,10019,5040,14942,2407,9711,H
2406,D,23175,14436,24455,5040,6490,2407,1280,D
2406,M,266,266,24721,545,15487,2407,24455,M
2406,N,473,473,25194,240,15727,2407,24721,N
2406,O,804,804,25998,970,16697,2407,25194,O
2406,N,186,186,26184,80,16777,2407,25998,N
2406,O,2567,2567,28751,2590,19367,2407,26184,O
2406,P,1309,1309,30060,3960,23327,2407,28751,P
2407,AEI,80,80,80,1083,1083,2408,0,I
2407,AEJ,271,191,271,916,916,2408,0,A
2407,BEJ,764,764,1035,150,1066,2408,271,B
2407,CEJ,162,162,1197,140,1206,2408,1035,C
2407,BEJ,1196,79,1276,240,1323,2408,80,J
2407,BEK,1569,293,1569,1537,1537,2408,0,E
2407,BFK,431,59,1628,470,1676,2408,1197,B
2407,CFK,148,89,1717,240,1777,2408,1569,F
2407,CGK,850,409,2126,1020,2343,2408,1276,K
2407,CGL,732,234,2360,720,2396,2408,1628,C
2407,DGL,341,107,2467,4680,7023,2408,2126,L
2407,DG,1336,586,3053,1675,3452,2408,1717,G
2407,DF,1074,381,3434,4170,6566,2408,2360,D
2407,F,945,564,3998,580,4032,2408,3053,F
2407,G,1184,1184,5182,1240,5272,2408,3998,G
2407,H,9,9,5191,335,5607,2408,5182,H
2407,M,380,380,5571,1000,8023,2408,5191,M
2407,N,697,697,6268,120,8143,2408,5571,N
2407,O,919,919,7187,890,9033,2408,6268,O
2407,N,369,369,7556,400,9433,2408,7187,N
2407,O,586,586,8142,656,10089,2408,7556,O
2407,P,130,130,8272,399,10488,2408,8142,P
2408,A,3638,3638,3638,4276,4276,2409,0,A
2408,B,668,668,4306,90,4366,2409,3638,B
2408,C,831,831,5137,1200,5566,2409,4306,C
2408,B,777,777,5914,400,5966,2409,5137,B
2408,C,502,502,6416,815,6781,2409,5914,C
2408,D,5100,5100,11516,3780,10561,2409,6416,D
2408,M,1110,1110,12626,2050,12611,2409,11516,M
2408,N,972,972,13598,90,12701,2409,12626,N
2408,O,688,688,14286,805,13506,2409,13598,O
2408,N,375,375,14661,265,13771,2409,14286,N
2408,O,225,225,14886,625,14396,2409,14661,O
2408,P,17087,17087,31973,3780,18176,2409,14886,P
2409,AEI,766,766,766,1568,1568,2410,0,A
2409,BEI,830,830,1596,90,1658,2410,766,B
2409,CEI,965,965,2561,1240,2898,2410,1596,C
2409,DEI,296,296,2857,3780,6678,2410,2561,D
2409,EI,3226,369,3226,4478,4478,2410,0,E
2409,FI,1266,1266,4492,90,4568,2410,3226,F
2409,GI,1517,1517,6009,1405,5973,2410,4492,G
2409,HI,382,382,6391,3780,9753,2410,6009,H
2409,I,17217,10826,17217,17419,17419,2410,0,I
2409,J,284,284,17501,90,17509,2410,17217,J
2409,K,1532,1532,19033,1865,19374,2410,17501,K
2409,L,73,73,19106,3780,23154,2410,19033,L
2409,M,306,306,19412,819,23973,2410,19106,M
2409,N,546,546,19958,90,24063,2410,19412,N
2409,O,508,508,20466,845,24908,2410,19958,O
2409,P,11968,11968,32434,3780,28688,2410,20466,P
2410,A,440,440,440,375,375,2411,0,A
2410,B,264,264,704,300,675,2411,440,B
2410,C,678,678,1382,840,1515,2411,704,C
2410,D,7545,7545,8927,1140,2655,2411,1382,D
2410,M,300,300,9227,571,3226,2411,8927,M
2410,N,411,411,9638,90,3316,2411,9227,N
2410,O,1323,1323,10961,1780,5096,2411,9638,O
2410,P,49,49,11010,3780,8876,2411,10961,P
2411,AEI,121,121,121,363,363,2412,0,A
2411,BEI,266,266,387,90,453,2412,121,B
2411,CEI,715,328,715,1026,1026,2412,0,I
2411,CEJ,368,368,1083,90,1116,2412,715,J
2411,CEK,494,494,1577,815,1931,2412,1083,K
2411,CEL,1473,283,1860,1745,2198,2412,387,C
2411,DEL,53,53,1913,3780,5978,2412,1860,D
2411,EL,930,594,2507,3780,5711,2412,1577,L
2411,E,37015,34508,37015,37993,37993,2412,0,E
2411,F,1008,1008,38023,90,38083,2412,37015,F
2411,G,1025,1025,39048,1210,39293,2412,38023,G
2411,H,563,563,39611,3780,43073,2412,39048,H
2411,M,3633,3633,43244,4301,47374,2412,39611,M
2411,N,696,696,43940,90,47464,2412,43244,N
2411,O,905,905,44845,1275,48739,2412,43940,O
2411,P,9001,9001,53846,3780,52519,2412,44845,P
2412,AEI,40,40,40,1305,1305,2413,0,A
2412,BEI,236,196,236,872,872,2413,0,I
2412,BEJ,672,672,908,90,962,2413,236,J
2412,BEK,368,368,1276,800,1762,2413,908,K
2412,BEL,1530,294,1570,300,1605,2413,40,B
2412,CEL,919,919,2489,1005,2610,2413,1570,C
2412,DEL,1292,79,2568,3780,5542,2413,1276,L
2412,DE,590,511,3079,1200,3810,2413,2489,D
2412,E,14294,11215,14294,14180,14180,2413,0,E
2412,F,142,142,14436,300,14480,2413,14294,F
2412,G,842,842,15278,1005,15485,2413,14436,G
2412,H,577,577,15855,1200,16685,2413,15278,H
2412,M,3149,3149,19004,3263,19948,2413,15855,M
2412,N,142,142,19146,90,20038,2413,19004,N
2412,O,444,444,19590,820,20858,2413,19146,O
2412,N,671,671,20261,295,21153,2413,19590,N
2412,O,200,200,20461,535,21688,2413,20261,O
2412,P,1096,1096,21557,3780,25468,2413,20461,P
2413,AE,1330,1330,1330,1460,1460,2414,0,A
2413,BE,379,379,1709,90,1550,2414,1330,B
2413,CE,2515,806,2515,2653,2653,2414,0,E
2413,CF,918,112,2627,1240,2790,2414,1709,C
2413,DF,166,54,2681,90,2743,2414,2515,F
2413,DG,103,49,2730,3780,6570,2414,2627,D
2413,G,725,676,3406,1105,3848,2414,2681,G
2413,H,960,960,4366,3780,7628,2414,3406,H
2413,M,843,843,5209,1441,9069,2414,4366,M
2413,N,632,632,5841,90,9159,2414,5209,N
2413,O,371,371,6212,795,9954,2414,5841,O
2413,P,902,902,7114,3780,13734,2414,6212,P
2414,A,4383,4383,4383,4368,4368,2415,0,A
2414,B,165,165,4548,240,4608,2415,4383,B
2414,C,454,454,5002,195,4803,2415,4548,C
2414,B,369,369,5371,670,5473,2415,5002,B
2414,C,467,467,5838,500,5973,2415,5371,C
2414,D,2910,2910,8748,180,6153,2415,5838,D
2414,M,2728,2728,11476,4926,11079,2415,8748,M
2414,N,3398,3398,14874,1260,12339,2415,11476,N
2414,O,315,315,15189,400,12739,2415,14874,O
2414,P,4386,4386,19575,425,13164,2415,15189,P
2415,AE,1005,1005,1005,3702,3702,2416,0,A
2415,BE,3057,3057,4062,420,4122,2416,1005,B
2415,CE,1009,1009,5071,1245,5367,2416,4062,C
2415,DE,217,217,5288,350,5717,2416,5071,D
2415,E,30987,25699,30987,34599,34599,2416,0,E
2415,F,3645,3645,34632,90,34689,2416,30987,F
2415,G,922,922,35554,1220,35909,2416,34632,G
2415,H,164,164,35718,3780,39689,2416,35554,H
2415,M,461,461,36179,788,40477,2416,35718,M
2415,N,359,359,36538,90,40567,2416,36179,N
2415,O,1019,1019,37557,1240,41807,2416,36538,O
2415,P,1567,1567,39124,3780,45587,2416,37557,P
2416,AEI,129,129,129,1330,1330,2417,0,I
2416,AEJ,1099,970,1099,2261,2261,2417,0,E
2416,AFJ,1320,221,1320,1305,1305,2417,0,A
2416,BFJ,1385,194,1514,240,1570,2417,129,J
2416,BFK,244,50,1564,300,1605,2417,1320,B
2416,CFK,799,749,2313,995,2565,2417,1514,K
2416,CFL,885,136,2449,1005,2610,2417,1564,C
2416,DFL,157,21,2470,4680,7245,2417,2313,L
2416,DF,1467,96,2566,330,2591,2417,1099,F
2416,DG,572,455,3021,1200,3810,2417,2449,D
2416,G,767,312,3333,947,3538,2417,2566,G
2416,H,234,234,3567,348,3886,2417,3333,H
2416,M,1974,1974,5541,2057,9302,2417,3567,M
2416,N,106,106,5647,90,9392,2417,5541,N
2416,O,519,519,6166,800,10192,2417,5647,O
2416,N,2122,2122,8288,1835,12027,2417,6166,N
2416,O,449,449,8737,735,12762,2417,8288,O
2416,P,895,895,9632,3780,16542,2417,8737,P
2417,AEI,785,785,785,1273,1273,2418,0,I
2417,AEJ,548,548,1333,90,1363,2418,785,J
2417,AEK,2030,697,2030,3061,3061,2418,0,E
2417,AFK,977,280,2310,1230,2593,2418,1333,K
2417,AFL,30,30,2340,3780,6373,2418,2310,L
2417,AF,3065,725,3065,4318,4318,2418,0,A
2417,BF,1566,531,3596,90,3151,2418,2030,F
2417,BG,1275,744,4340,90,4408,2418,3065,B
2417,CG,1110,366,4706,1405,4556,2418,3596,G
2417,CH,1172,806,5512,1430,5838,2418,4340,C
2417,DH,423,423,5935,3780,9618,2418,5512,D
2417,H,1999,770,6705,3780,8336,2418,4706,H
2417,M,538,538,7243,1397,11015,2418,6705,M
2417,N,894,894,8137,90,11105,2418,7243,N
2417,O,893,893,9030,1285,12390,2418,8137,O
2417,P,1363,1363,10393,3780,16170,2418,9030,P
2418,A,118,118,118,655,655,2419,0,A
2418,B,834,834,952,300,955,2419,118,B
2418,C,561,561,1513,735,1690,2419,952,C
2418,D,227,227,1740,1560,3250,2419,1513,D
2418,M,86,86,1826,233,3483,2419,1740,M
2418,N,1597,1597,3423,1500,4983,2419,1826,N
2418,O,809,809,4232,995,5978,2419,3423,O
2418,N,1122,1122,5354,910,6888,2419,4232,N
2418,O,242,242,5596,300,7188,2419,5354,O
2418,P,659,659,6255,5100,12288,2419,5596,P
2419,AEI,1892,1892,1892,2161,2161,2420,0,I
2419,AEJ,2101,209,2101,2249,2249,2420,0,E
2419,AFJ,425,216,2317,90,2251,2420,1892,J
2419,AFK,222,6,2323,90,2339,2420,2101,F
2419,AGK,2484,161,2484,2275,2275,2420,0,A
2419,BGK,55,55,2539,300,2575,2420,2484,B
2419,CGK,422,200,2739,795,3046,2420,2317,K
2419,CGJ,616,200,2939,790,3129,2420,2323,G
2419,CFJ,744,344,3283,895,3470,2420,2539,C
2419,DFJ,92,92,3375,2040,5510,2420,3283,D
2419,FJ,1190,554,3929,425,3471,2420,2739,J
2419,FK,1058,68,3997,325,3454,2420,2939,F
2419,GK,1369,1301,5298,1885,5356,2420,3929,K
2419,GL,1382,81,5379,1885,5339,2420,3997,G
2419,HL,967,967,6346,3780,9119,2420,5379,H
2419,L,2345,1297,7643,3780,9136,2420,5298,L
2419,M,632,632,8275,4150,13286,2420,7643,M
2419,N,3796,3796,12071,300,13586,2420,8275,N
2419,O,238,238,12309,410,13996,2420,12071,O
2419,N,364,364,12673,185,14181,2420,12309,N
2419,O,536,536,13209,755,14936,2420,12673,O
2419,P,209,209,13418,1560,16496,2420,13209,P
2420,A,188,188,188,485,485,2421,0,A
2420,B,470,470,658,240,725,2421,188,B
2420,C,730,730,1388,975,1700,2421,658,C
2420,B,876,876,2264,625,2325,2421,1388,B
2420,C,135,135,2399,285,2610,2421,2264,C
2420,D,126,126,2525,5100,7710,2421,2399,D
2420,M,3477,3477,6002,5096,12806,2421,2525,M
2420,N,1640,1640,7642,90,12896,2421,6002,N
2420,O,1131,1131,8773,1380,14276,2421,7642,O
2420,N,328,328,9101,55,14331,2421,8773,N
2420,O,227,227,9328,695,15026,2421,9101,O
2420,P,6155,6155,15483,3780,18806,2421,9328,P
2421,AEI,723,723,723,2207,2207,2422,0,I
2421,AEJ,1524,801,1524,2344,2344,2422,0,E
2421,AFJ,1599,75,1599,1175,1175,2422,0,A
2421,BFJ,363,363,1962,90,1265,2422,1599,B
2421,CFJ,567,567,2529,815,2080,2422,1962,C
2421,BFJ,1859,53,2582,420,2627,2422,723,J
2421,BFK,617,564,3146,1075,3155,2422,2529,B
2421,CFK,1734,112,3258,780,3124,2422,1524,F
2421,CGK,1040,364,3622,1337,3964,2422,2582,K
2421,CGL,903,539,4161,1282,4406,2422,3258,G
2421,CHL,1240,225,4386,1790,4945,2422,3146,C
2421,DHL,1007,1007,5393,3780,8725,2422,4386,D
2421,HL,3867,2096,7489,958,4922,2422,3622,L
2421,H,4130,802,8291,358,4764,2422,4161,H
2421,M,5,5,8296,1470,10195,2422,8291,M
2421,N,1717,1717,10013,300,10495,2422,8296,N
2421,O,920,920,10933,1005,11500,2422,10013,O
2421,P,566,566,11499,1200,12700,2422,10933,P
2422,AE,1439,1439,1439,5252,5252,2423,0,A
2422,BE,4219,2780,4219,4823,4823,2423,0,E
2422,BF,788,788,5007,90,4913,2423,4219,F
2422,BG,3837,269,5276,90,5342,2423,1439,B
2422,CG,383,114,5390,765,5678,2423,5007,G
2422,CH,1132,1018,6408,1375,6717,2423,5276,C
2422,BH,1118,100,6508,3780,9458,2423,5390,H
2422,B,1295,1195,7703,1045,7762,2423,6408,B
2422,C,416,416,8119,765,8527,2423,7703,C
2422,D,2897,2897,11016,3780,12307,2423,8119,D
2422,M,2768,2768,13784,1335,13642,2423,11016,M
2422,N,260,260,14044,300,13942,2423,13784,N
2422,O,2034,2034,16078,1275,15217,2423,14044,O
2422,N,210,210,16288,1045,16262,2423,16078,N
2422,O,560,560,16848,780,17042,2423,16288,O
2422,P,8964,8964,25812,4020,21062,2423,16848,P
2423,AE,78,78,78,80,80,2424,0,A
2423,BE,215,215,293,240,320,2424,78,B
2423,CE,193,193,486,240,560,2424,293,C
2423,DE,488,2,488,991,991,2424,0,E
2423,DF,623,623,1111,180,1171,2424,488,F
2423,DG,1404,779,1890,5250,5810,2424,486,D
2423,G,927,148,2038,910,2081,2424,1111,G
2423,H,1771,1771,3809,550,2631,2424,2038,H
2423,M,1796,1796,5605,3196,9006,2424,3809,M
2423,N,1789,1789,7394,420,9426,2424,5605,N
2423,O,1205,1205,8599,2305,11731,2424,7394,O
2423,P,1093,1093,9692,4585,16316,2424,8599,P
2424,AEI,138,138,138,716,716,2425,0,E
2424,AFI,185,47,185,943,943,2425,0,A
2424,BFI,761,714,899,240,956,2425,138,F
2424,BGI,128,128,1027,195,1151,2425,899,G
2424,BHI,948,106,1133,240,1183,2425,185,B
2424,CHI,1938,805,1938,2166,2166,2425,0,I
2424,CHJ,1011,206,2144,1015,2198,2425,1133,C
2424,BHJ,270,64,2208,90,2256,2425,1938,J
2424,BHK,1503,322,2530,5220,6371,2425,1027,H
2424,BK,418,32,2562,485,2683,2425,2144,B
2424,CK,565,211,2773,730,2986,2425,2208,K
2424,CJ,385,174,2947,510,3193,2425,2562,C
2424,DJ,137,137,3084,3960,7153,2425,2947,D
2424,J,1130,819,3903,970,3956,2425,2773,J
2424,K,1227,1227,5130,1390,5346,2425,3903,K
2424,L,769,769,5899,3780,9126,2425,5130,L
2424,M,1082,1082,6981,1824,10950,2425,5899,M
2424,N,764,764,7745,90,11040,2425,6981,N
2424,O,1188,1188,8933,1365,12405,2425,7745,O
2424,P,175,175,9108,3780,16185,2425,8933,P
2425,AE,1287,1287,1287,3436,3436,2426,0,E
2425,AF,2179,2179,3466,90,3526,2426,1287,F
2425,AG,1257,1257,4723,1640,5166,2426,3466,G
2425,AH,167,167,4890,3780,8946,2426,4723,H
2425,A,7748,2858,7748,8033,8033,2426,0,A
2425,B,315,315,8063,90,8123,2426,7748,B
2425,C,756,756,8819,1105,9228,2426,8063,C
2425,D,573,573,9392,3780,13008,2426,8819,D
2425,M,1789,1789,11181,2334,15342,2426,9392,M
2425,N,577,577,11758,90,15432,2426,11181,N
2425,O,3473,3473,15231,1865,17297,2426,11758,O
2425,P,295,295,15526,3780,21077,2426,15231,P
2426,A,14565,14565,14565,14919,14919,2427,0,A
2426,B,625,625,15190,300,15219,2427,14565,B
2426,C,677,677,15867,740,15959,2427,15190,C
2426,D,87,87,15954,1560,17519,2427,15867,D
2426,M,1360,1360,17314,1410,18929,2427,15954,M
2426,N,320,320,17634,300,19229,2427,17314,N
2426,O,914,914,18548,1035,20264,2427,17634,O
2426,N,571,571,19119,480,20744,2427,18548,N
2426,O,683,683,19802,900,21644,2427,19119,O
2426,P,3472,3472,23274,1620,23264,2427,19802,P
2427,A,288,288,288,1885,1885,2428,0,A
2427,B,1867,1867,2155,330,2215,2428,288,B
2427,C,1716,1716,3871,1859,4074,2428,2155,C
2427,B,2348,2348,6219,2190,6264,2428,3871,B
2427,C,2048,2048,8267,1543,7807,2428,6219,C
2427,D,257,257,8524,797,8604,2428,8267,D
2427,M,75,75,8599,825,9429,2428,8524,M
2427,N,849,849,9448,150,9579,2428,8599,N
2427,O,171,171,9619,140,9719,2428,9448,O
2427,N,202,202,9821,230,9949,2428,9619,N
2427,O,595,595,10416,540,10489,2428,9821,O
2427,P,6127,6127,16543,4230,14719,2428,10416,P
2428,A,1656,1656,1656,2137,2137,2429,0,A
2428,B,498,498,2154,90,2227,2429,1656,B
2428,C,509,509,2663,880,3107,2429,2154,C
2428,B,1633,1633,4296,1250,4357,2429,2663,B
2428,C,2164,2164,6460,1740,6097,2429,4296,C
2428,D,1000,1000,7460,3780,9877,2429,6460,D
2428,M,4504,4504,11964,4935,14812,2429,7460,M
2428,N,561,561,12525,90,14902,2429,11964,N
2428,O,1128,1128,13653,1360,16262,2429,12525,O
2428,P,409,409,14062,3780,20042,2429,13653,P
2429,AE,45,45,45,2798,2798,2430,0,E
2429,AF,52,7,52,2395,2395,2430,0,A
2429,BF,2463,2463,2515,165,2560,2430,52,B
2429,CF,2873,403,2918,165,2963,2430,45,F
2429,CG,743,340,3258,1035,3595,2430,2515,C
2429,DG,541,201,3459,825,3788,2430,2918,G
2429,DH,222,21,3480,3960,7555,2430,3258,D
2429,H,325,304,3784,3960,7748,2430,3459,H
2429,M,1582,1582,5366,1533,9281,2430,3784,M
2429,N,229,229,5595,300,9581,2430,5366,N
2429,O,837,837,6432,970,10551,2430,5595,O
2429,N,411,411,6843,350,10901,2430,6432,N
2429,O,306,306,7149,390,11291,2430,6843,O
2429,P,171,171,7320,4020,15311,2430,7149,P
2430,AEI,197,197,197,4302,4302,2431,0,E
2430,AFI,2089,1892,2089,2510,2510,2431,0,A
2430,BFI,469,469,2558,90,2600,2431,2089,B
2430,CFI,579,579,3137,805,3405,2431,2558,C
2430,DFI,120,120,3257,3840,7245,2431,3137,D
2430,FI,4132,1072,4329,90,4392,2431,197,F
2430,GI,1028,1028,5357,1200,5592,2431,4329,G
2430,HI,1467,1467,6824,3780,9372,2431,5357,H
2430,I,29355,22531,29355,29569,29569,2431,0,I
2430,J,248,248,29603,90,29659,2431,29355,J
2430,K,762,762,30365,1130,30789,2431,29603,K
2430,L,127,127,30492,3780,34569,2431,30365,L
2430,M,1001,1001,31493,1371,35940,2431,30492,M
2430,N,406,406,31899,90,36030,2431,31493,N
2430,O,248,248,32147,605,36635,2431,31899,O
2430,P,1529,1529,33676,3780,40415,2431,32147,P
2431,AEI,241,241,241,1896,1896,2432,0,E
2431,AFI,413,172,413,696,696,2432,0,A
2431,BFI,497,497,910,240,936,2432,413,B
2431,CFI,1553,643,1553,1964,1964,2432,0,I
2431,CFJ,455,455,2008,90,2054,2432,1553,J
2431,CFK,2206,439,2447,240,2136,2432,241,F
2431,CGK,1771,234,2681,845,1781,2432,910,C
2431,DGK,686,13,2694,1135,3189,2432,2008,K
2431,DGL,744,497,3191,845,2981,2432,2447,G
2431,DHL,127,127,3318,3720,6701,2432,3191,H
2431,DL,9063,8426,11744,3720,5501,2432,2681,D
2431,L,39373,30323,42067,3780,6969,2432,2694,L
2431,M,106,106,42173,479,7448,2432,42067,M
2431,N,478,478,42651,150,7598,2432,42173,N
2431,O,224,224,42875,240,7838,2432,42651,O
2431,P,1132,1132,44007,550,8388,2432,42875,P
2432,AEI,77,77,77,1470,1470,2433,0,E
2432,AFI,121,44,121,1198,1198,2433,0,A
2432,BFI,280,159,280,1346,1346,2433,0,I
2432,BFJ,1268,1109,1389,240,1438,2433,121,B
2432,CFJ,1249,140,1529,240,1586,2433,280,J
2432,CFK,1575,123,1652,240,1710,2433,77,F
2432,CGK,753,490,2142,780,2218,2433,1389,C
2432,DGK,829,216,2358,760,2346,2433,1529,K
2432,DGL,825,119,2477,780,2490,2433,1652,G
2432,DHL,750,415,2892,7680,9898,2433,2142,D
2432,HL,695,280,3172,7680,10170,2433,2477,H
2432,L,4000,3186,6358,7680,10026,2433,2358,L
2432,M,570,570,6928,759,10929,2433,6358,M
2432,N,431,431,7359,300,11229,2433,6928,N
2432,O,688,688,8047,825,12054,2433,7359,O
2432,N,336,336,8383,255,12309,2433,8047,N
2432,O,1036,1036,9419,1320,13629,2433,8383,O
2432,P,14442,14442,23861,6060,19689,2433,9419,P
2433,AE,97,97,97,1105,1105,2434,0,A
2433,BE,204,107,204,1395,1395,2434,0,E
2433,BF,1206,1099,1303,240,1345,2434,97,B
2433,CF,1373,274,1577,240,1635,2434,204,F
2433,CG,690,416,1993,760,2105,2434,1303,C
2433,DG,674,258,2251,780,2415,2434,1577,G
2433,DH,858,600,2851,7740,9845,2434,1993,D
2433,H,2524,1924,4775,7680,10095,2434,2251,H
